id,index,period,timestamp,minute,second,type/id,type/name,possession,possession_team/id,possession_team/name,play_pattern/id,play_pattern/name,team/id,team/name,player/id,player/name,position/id,position/name,location/0,location/1,duration,shot/statsbomb_xg,shot/end_location/0,shot/end_location/1,shot/end_location/2,shot/technique/id,shot/technique/name,shot/body_part/id,shot/body_part/name,shot/type/id,shot/type/name,shot/outcome/id,shot/outcome/name,shot/first_time,shot/one_on_one,under_pressure,shot/aerial_won,match_id,competition_id,season_id,location.x,location.y,player.name.GK,player.id.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,milliseconds,ElapsedTime,StartOfPossession,TimeInPoss,TimeToPossEnd
44d5e166-1bdd-479b-988a-99dc6e1145c0,527,1,12:01.5,12,1,16,Shot,23,217,Barcelona,1,Regular Play,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,114.2,30.3,0.4427,0.20887864,116.6,34.7,0,93,Normal,40,Right Foot,87,Open Play,100,Saved,,TRUE,,,266045,11,26,114.2,30.3,GerÛnimo†Rulli,6694,117.6,34.3,11.30177,6.184658,30.87681,22.83365,8.043159,11.321404,5.249762,0,0,-2.4351591,-4.525483,0,0,0,1,96.8,2.4351591,4.525483,492,721.492,678.132,43.36,0.443
1e38e591-fab8-40f8-bcf6-f9301e156a29,1150,1,27:46.4,27,46,16,Shot,54,217,Barcelona,2,From Corner,217,Barcelona,5213,Gerard Piqu√© Bernab√©u,3,Right Center Back,112.7,46.2,0.4235,0.29329237,115.7,42.6,0.6,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,,266045,11,26,112.7,46.2,GerÛnimo†Rulli,6694,116.4,43.3,9.577578,4.883646,130.34175,132.51045,2.168701,11.065289,4.701064,0.4391408,0,2.9068884,10.511898,1,2,0,1,224.2,1.5652476,2.906888,422,1666.422,1652.734,13.688,3.149
e9e53d35-be1b-4314-9da5-fa7567c1a8f9,1154,1,27:48.4,27,48,16,Shot,54,217,Barcelona,2,From Corner,217,Barcelona,5213,Gerard Piqu√© Bernab√©u,3,Right Center Back,113.8,43.1,1.1358,0.1348374,120,45.9,0.5,94,Overhead Kick,40,Right Foot,87,Open Play,98,Off T,TRUE,,TRUE,,266045,11,26,113.8,43.1,GerÛnimo†Rulli,6694,114.8,42.2,6.931811,5.646238,116.56505,112.9321,3.632951,5.989558,1.345362,1.0660444,0.35357391,1.4035669,4.393177,1,3,2,2,108.04,1.4035669,4.393177,436,1668.436,1652.734,15.702,1.135
d9773b3e-8ffe-403a-bc4e-a9e35f0c42ad,1310,1,34:20.0,34,19,16,Shot,62,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,6633,Markel Bergara Larra√±aga,11,Left Defensive Midfield,108.5,41.6,0.111999,0.09389908,109.5,41.4,,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,TRUE,,,,266045,11,26,108.5,41.6,Claudio†AndrÈs†Bravo†MuÒoz,4691,118.7,41.9,11.610771,2.302173,97.92074,145.61966,47.698915,9.105473,10.204411,1.1855327,0.93443175,1.3341664,3.982462,2,3,2,2,116.48,1.3341664,3.982462,998,2059.998,2045.506,14.492,1.68
e070b761-37e3-416f-b33e-dc2459db24f9,1433,1,39:04.2,39,4,16,Shot,73,217,Barcelona,3,From Free Kick,217,Barcelona,6998,Rafael Alc√¢ntara do Nascimento,13,Right Center Midfield,111.6,36.9,0.2392,0.11183487,114.2,38.4,,95,Volley,38,Left Foot,87,Open Play,96,Blocked,TRUE,,,,266045,11,26,111.6,36.9,GerÛnimo†Rulli,6694,118.6,37.2,8.95377,3.130495,69.74354,26.56505,43.178487,12.548772,7.006426,1.245491,0.80053047,3.5510562,4.86621,3,7,4,1,53.76,3.5510562,4.86621,152,2344.152,2341.203,2.949,1.994
0f7a48dd-8734-475f-813a-0c33e8dd885d,1684,1,44:23.5,44,23,16,Shot,85,217,Barcelona,8,From Keeper,217,Barcelona,4324,Daniel Alves da Silva,2,Right Back,91.4,53.7,1.6074,0.016983248,120,34.7,1.6,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,,266045,11,26,91.4,53.7,GerÛnimo†Rulli,6694,118.7,40.2,31.711985,1.315295,115.5954,98.74616,16.849236,21.361196,30.455541,0.6414599,0.09555497,4.6097722,10.46518,5,8,1,2,356.39,3.6674242,4.609772,546,2663.546,2641.315,22.231,1.607
e4f64265-2047-484b-9746-0d30b241f7aa,1775,2,01:26.9,46,26,16,Shot,90,217,Barcelona,2,From Corner,217,Barcelona,7068,Marc Bartra Aregall,5,Left Center Back,110.7,48.5,0.5846,0.045424584,119,43,2.4,93,Normal,37,Head,87,Open Play,100,Saved,,,TRUE,TRUE,266045,11,26,110.7,48.5,GerÛnimo†Rulli,6694,119,43,12.599206,3.162278,132.42664,161.56505,29.138411,17.032,9.956907,2.3251845,1.2803688,0.781025,2.692582,4,6,1,2,39.78,0.781025,2.692582,888,2792.487,2791.304,1.183,0.585
870c1a97-aab5-4994-a0dd-c0a4a2262ebb,1793,2,02:35.0,47,34,16,Shot,93,217,Barcelona,2,From Corner,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,97.4,27.3,1.1833,0.025547301,120,35,0,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,,266045,11,26,97.4,27.3,GerÛnimo†Rulli,6694,118.1,39.3,25.923927,2.024846,60.66633,69.77514,9.108815,20.177233,23.926763,0.8432141,0.09365037,4.384062,8.271034,5,9,1,1,50.05,4.384062,8.271034,986,2860.585,2855.957,4.628,1.184
0901e56d-b182-48f0-b0ff-8cc789080ad0,1887,2,05:07.6,50,7,16,Shot,97,217,Barcelona,2,From Corner,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,116.3,33.4,0.761004,0.47301164,120,38.1,1.2,93,Normal,37,Head,87,Open Play,97,Goal,,TRUE,,,266045,11,26,116.3,33.4,GerÛnimo†Rulli,6694,118.9,40.7,7.566373,1.30384,29.27525,122.47119,93.195938,7.860193,7.749194,0,0,-6.2481997,-9.963935,0,0,0,1,169.1,6.2481997,9.963935,594,3013.193,2983.658,29.535,0.761
0c017327-3294-4279-acf7-59b458da63d9,2376,2,20:00.5,65,0,16,Shot,121,217,Barcelona,3,From Free Kick,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,108.1,42.6,0.704847,0.08141266,118,42.2,0.7,93,Normal,37,Head,87,Open Play,100,Saved,,,,,266045,11,26,108.1,42.6,GerÛnimo†Rulli,6694,118.4,42.5,12.180722,2.968164,102.32473,147.38076,45.056029,14.057061,10.300485,1.4815624,0.23032672,1.421267,4.341659,2,8,1,1,177.66,1.421267,4.341659,534,3906.133,3866.975,39.158,0.705
1733196f-fd8f-4f30-91e7-b394dde0fd6c,2572,2,24:38.9,69,38,16,Shot,131,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andr√©s Messi Cuccittini,17,Right Wing,103.1,39.4,0.1528,0.05324051,104.8,39.5,,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,,,,,266045,11,26,103.1,39.4,GerÛnimo†Rulli,6694,117.6,41.3,16.910648,2.729469,87.96668,118.44293,30.476244,11.144886,14.623953,1.1212555,0.54799662,1.8248288,3.052868,3,4,1,2,22,1.8248288,2.059126,924,4184.523,4161.21,23.313,26.742
a815ab03-ba97-479c-96f8-4027788d1391,2996,2,34:30.5,79,30,16,Shot,148,210,Real Sociedad,4,From Throw In,210,Real Sociedad,6899,Rub√©n Pardo Guti√©rrez,9,Right Defensive Midfield,97.1,45.6,0.138,0.04017315,97.9,45.4,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,,266045,11,26,97.1,45.6,Claudio†AndrÈs†Bravo†MuÒoz,4691,118.4,40.5,23.574775,1.676305,103.74151,107.35402,3.61251,5.975515,21.902055,1.5110819,1.09039242,1.2041595,3.847077,3,6,2,3,133.4,1.2041595,3.138471,520,4776.119,4745.176,30.943,59.51
d5baedda-4d1e-41ea-ba70-09441b870ce1,3179,2,39:03.5,84,3,16,Shot,157,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andr√©s Messi Cuccittini,17,Right Wing,102,34.2,0.44943,0.119053654,117.7,40.9,0.6,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,,266045,11,26,102,34.2,GerÛnimo†Rulli,6694,118.6,39.7,18.911372,1.431782,72.13991,77.90524,5.765337,37.981124,17.487424,0.7065074,0,3.6400549,4.39659,3,4,0,1,42.38,3.6400549,4.17732,518,5049.117,5035.973,13.144,0
1ef67fb3-007c-4a6a-b7b9-038f8388c851,3212,2,39:35.3,84,35,16,Shot,164,217,Barcelona,1,Regular Play,217,Barcelona,3958,Pedro Eliezer Rodr√≠guez Ledesma,13,Right Center Midfield,108.2,41.7,0.912342,0.0964266,120,39.1,1.9,94,Overhead Kick,40,Right Foot,87,Open Play,97,Goal,TRUE,,,,266045,11,26,108.2,41.7,GerÛnimo†Rulli,6694,118.5,41.6,11.921829,2.193171,98.19807,136.84761,38.649541,13.243987,10.300485,0.8212582,0.17663875,4.0360872,5.661272,3,5,1,1,257.4,4.0360872,5.661272,306,5080.905,5069.583,11.322,0.912
9f478fa4-8368-4c08-b78e-a2a620b1ed18,3262,2,41:46.4,86,46,16,Shot,168,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andr√©s Messi Cuccittini,17,Right Wing,102.9,41.8,0.994,0.10377024,120,34.9,0.4,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,TRUE,,266045,11,26,102.9,41.8,GerÛnimo†Rulli,6694,115.2,40.8,17.194476,4.86621,96.00901,99.46232,3.453316,18.550937,12.340583,1.0300602,0,1.8384776,3.58469,1,3,0,1,21.15,1.3453624,1.838478,419,5212.018,5200.01,12.008,0.994
aee2da20-6616-4c01-8ddd-b5a7cd67ed11,3524,2,46:21.5,91,21,16,Shot,176,210,Real Sociedad,1,Regular Play,210,Real Sociedad,5514,Alfre√∞ Finnbogason,23,Center Forward,102.3,46,0.516849,0.21197687,113.6,41.6,0,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,,266045,11,26,102.3,46,Claudio†AndrÈs†Bravo†MuÒoz,4691,113.8,41.4,18.689302,6.356099,108.72579,102.72436,6.001432,23.462205,12.385879,0.2511802,0,3.9812058,-6.2514,1,1,0,1,56.68,3.9812058,4.876474,482,5487.081,5456.867,30.214,0
100ff90f-03ed-42b7-a2ac-462300dc808b,3558,2,47:38.8,92,38,16,Shot,185,210,Real Sociedad,2,From Corner,210,Real Sociedad,6690,Xabier Prieto Argarate,17,Right Wing,115.1,49.5,0.921106,0.055909745,120,45,3.4,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE,266045,11,26,115.1,49.5,Claudio†AndrÈs†Bravo†MuÒoz,4691,118.6,42,10.689247,2.441311,152.71579,145.00798,7.707813,7.222642,8.276473,1.8728722,1.49071198,0.6708204,4.7,1,3,1,2,39.52,0.6708204,3.921734,838,5564.437,5563.251,1.186,25.961
9fc55b19-549a-418a-8bd3-15facabe356a,269,1,05:30.0,5,29,16,Shot,13,217,Barcelona,3,From Free Kick,217,Barcelona,3385,Alexis Alejandro S√°nchez S√°nchez,17,Right Wing,110.8,54.9,0.6387,0.04407605,120,42.2,3.5,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,,266074,11,25,110.8,54.9,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.8,43.6,17.511425,3.794733,148.30676,161.56505,13.258293,24.553242,13.845216,0.3575204,0,6.041523,9.087354,0,3,0,1,121.8,6.041523,9.087354,952,329.952,313.38,16.572,0.639
b79f321c-ebed-490f-8f63-18236db0158a,400,1,08:41.5,8,41,16,Shot,23,422,Osasuna,1,Regular Play,422,Osasuna,26611,Emiliano Daniel Armenteros,21,Left Wing,99.9,22.8,0.7693,0.024730146,119,36.9,0.4,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,,266074,11,25,99.9,22.8,VÌctor†ValdÈs†Arribas,20176,118.8,38.2,26.454678,2.163331,49.44569,33.69007,15.755621,30.86011,24.379705,0.563664,0,3.6674242,9.217917,3,5,0,1,130.65,3.6674242,9.217917,549,521.549,517.383,4.166,1.795
db3c5ec8-1cdd-4458-81cd-e45f37ee7929,472,1,10:19.9,10,19,16,Shot,26,217,Barcelona,1,Regular Play,217,Barcelona,3958,Pedro Eliezer Rodr√≠guez Ledesma,21,Left Wing,109.7,45.1,1.1748,0.07333512,120,48.3,0.6,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,TRUE,,TRUE,,266074,11,25,109.7,45.1,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.4,42.3,11.493476,2.801785,116.34211,145.17551,28.833399,9.18083,9.139475,0.7432941,0.74329415,1.3453624,-10.332473,0,1,1,2,183.12,1.3453624,4.589118,933,619.933,579.086,40.847,1.175
e693a271-a369-4cb3-ba83-5c81f697f6c9,549,1,13:25.2,13,25,16,Shot,33,422,Osasuna,2,From Corner,422,Osasuna,26723,√Ålvaro Cejudo Carmona,17,Right Wing,106.9,52.4,0.429233,0.056359224,120,49,5,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,,266074,11,25,106.9,52.4,VÌctor†ValdÈs†Arribas,20176,117.7,42.9,18.038015,3.701351,133.42757,141.58194,8.154375,31.530733,14.383671,0.924742,0,2.1095023,9.347727,5,7,0,1,20.06,2.1095023,9.347727,233,805.233,802.43,2.803,0.429
8b7dda76-6c28-4a19-ac3a-bdca3e9a6172,695,1,17:19.7,17,19,16,Shot,40,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andr√©s Messi Cuccittini,23,Center Forward,116.3,43.7,1.1084,0.23208407,120,36.5,0.2,93,Normal,38,Left Foot,87,Open Play,97,Goal,TRUE,,TRUE,,266074,11,25,116.3,43.7,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.9,43.2,5.23259,3.383785,135,161.02959,26.029592,7.303374,2.64764,1.2438694,1.17041147,0.8544004,13.613229,1,2,1,2,110.58,0.8544004,4.123106,747,1039.747,1017.246,22.501,1.109
433910b5-cb30-439c-8fe4-9742771335fa,768,1,19:25.6,19,25,16,Shot,42,217,Barcelona,1,Regular Play,217,Barcelona,3385,Alexis Alejandro S√°nchez S√°nchez,17,Right Wing,111.7,47.8,0.8788,0.18589674,120,38.3,3.5,92,Lob,40,Right Foot,87,Open Play,98,Off T,TRUE,,TRUE,,266074,11,25,111.7,47.8,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,115.8,44.4,11.389908,6.082763,133.2212,136.33222,3.11102,14.354882,5.32635,0.2960125,0,5.9539903,7.808969,2,2,0,1,62.48,1.3,5.95399,605,1165.605,1119.109,46.496,0.879
9773e7b6-5fd3-4b6b-a4ef-361b81b440e7,869,1,21:40.9,21,40,16,Shot,45,217,Barcelona,4,From Throw In,217,Barcelona,3385,Alexis Alejandro S√°nchez S√°nchez,17,Right Wing,113.2,40.3,0.65,0.5351716,120,43.6,0.2,93,Normal,40,Right Foot,87,Open Play,97,Goal,TRUE,,TRUE,,266074,11,25,113.2,40.3,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.3,36.8,6.806614,3.623534,92.52612,27.97947,64.546643,11.628368,6.185467,0.9520506,0,1.3892444,6.512296,1,3,0,1,60.28,1.3892444,2.969848,916,1300.916,1270.472,30.444,0.65
d5bc5063-f92e-40c4-b43d-3f4c6d1588bf,1391,1,33:34.7,33,34,16,Shot,68,217,Barcelona,4,From Throw In,217,Barcelona,5216,Andr√©s Iniesta Luj√°n,15,Left Center Midfield,99.1,25.1,1.1483,0.027482688,120,43.7,1,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,,,266074,11,25,99.1,25.1,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118,38.3,25.667489,2.624881,54.51422,49.63546,4.878757,24.364737,23.053199,0.6462199,0,5.1855569,6.184658,4,6,0,1,74.9,5.1855569,6.184658,725,2014.725,1962.157,52.568,1.148
868b7518-6bf5-44c8-ab6e-fa1ebaa96e17,1491,1,36:12.2,36,12,16,Shot,71,217,Barcelona,4,From Throw In,217,Barcelona,4324,Daniel Alves da Silva,2,Right Back,91.6,53.5,0.873,0.023098595,115.7,40.8,2.4,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,,266074,11,25,91.6,53.5,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,116.4,40.4,31.445349,3.622154,115.42418,96.34019,19.083985,31.204482,28.047282,0.4098032,0.11457227,8.7281155,9.802041,3,6,1,1,131,8.7281155,9.2358,184,2172.184,2160.666,11.518,0.873
617f0297-9dd7-490b-9d95-7a768885553c,1585,1,38:20.1,38,20,16,Shot,73,217,Barcelona,4,From Throw In,217,Barcelona,20131,Xavier Hern√°ndez Creus,13,Right Center Midfield,108.7,48.8,0.5455,0.08958853,118.9,43.5,1.6,95,Volley,40,Right Foot,87,Open Play,100,Saved,TRUE,,,,266074,11,25,108.7,48.8,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.7,42.6,14.32236,2.906888,127.91007,153.43495,25.524879,21.07201,11.766053,0.4218245,0,2.3706539,-12.955694,0,1,0,1,115.29,2.3706539,10.567876,136,2300.136,2217.612,82.524,4.287
5d2a3f8f-7812-42ab-8323-35e4d6532682,1649,1,39:38.4,39,38,16,Shot,76,217,Barcelona,3,From Free Kick,217,Barcelona,3958,Pedro Eliezer Rodr√≠guez Ledesma,21,Left Wing,112.8,40,0.7303,0.2988366,120,45.2,0.7,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,TRUE,,266074,11,25,112.8,40,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.5,41.4,7.2,2.051828,90,133.02507,43.025066,12.16136,5.869412,1.3410077,0.8304548,1.2041595,4.393177,2,4,1,1,21.42,1.2041595,4.393177,422,2378.422,2368.663,9.759,0.731
ff842c5d-7f13-4534-8715-2cbe89975feb,2009,2,01:33.5,46,33,16,Shot,88,217,Barcelona,1,Regular Play,217,Barcelona,20131,Xavier Hern√°ndez Creus,13,Right Center Midfield,112.6,35.8,0.6583,0.10292566,114.2,43.2,,93,Normal,37,Head,87,Open Play,101,Wayward,,,,,266074,11,25,112.6,35.8,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,117.7,36.4,8.508819,4.272002,60.42216,32.57406,27.848104,11.500831,5.135173,0.6941599,0.45596075,2.1931712,6.217717,2,3,1,1,185.12,2.1931712,6.041523,478,2799.23,2730.608,68.622,2.377
fb917e86-2d43-4f6f-8720-a4cbfd71c9e3,2079,2,03:31.8,48,31,16,Shot,92,217,Barcelona,3,From Free Kick,217,Barcelona,3958,Pedro Eliezer Rodr√≠guez Ledesma,21,Left Wing,109.6,30.7,0.395259,0.19010088,120,34.5,1,93,Normal,38,Left Foot,87,Open Play,98,Off T,,TRUE,,,266074,11,25,109.6,30.7,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,116.2,35.5,13.951702,5.889822,48.19594,40.17923,8.016704,28.013248,8.160882,0,0,-0.8544004,-4.101219,0,0,0,1,70.8,0.8544004,4.101219,787,2917.539,2890.585,26.954,0.396
bea095df-8898-49d9-b033-e2d260bcaa24,2185,2,06:34.5,51,34,16,Shot,96,217,Barcelona,7,From Goal Kick,217,Barcelona,5216,Andr√©s Iniesta Luj√°n,15,Left Center Midfield,109.6,32.2,0.5673,0.12563062,118,38,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,,266074,11,25,109.6,32.2,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.4,36.8,13,3.577709,53.1301,26.56505,26.565051,17.993725,9.929753,0.5436968,0.22576182,4.4294469,7.48131,2,4,1,2,99.68,4.3104524,4.429447,476,3100.228,3072.631,27.597,0
4b614137-9ed6-470b-8b4e-9d9de75ada00,2205,2,07:28.6,52,28,16,Shot,99,422,Osasuna,3,From Free Kick,422,Osasuna,27243,Oriol Riera Magem,23,Center Forward,113.4,40.2,0.520333,0.5618795,120,46.2,0.7,93,Normal,70,Other,87,Open Play,98,Off T,TRUE,,,,266074,11,25,113.4,40.2,VÌctor†ValdÈs†Arribas,20176,117.3,40.7,6.60303,2.789265,91.7357,104.53446,12.79875,17.142179,3.931921,0,0,-2.4041631,-3.5,0,0,0,1,51.83,2.4041631,3.5,593,3154.345,3144.657,9.688,0.521
c46050f2-a6dc-41be-9a29-b1b885c5874a,2326,2,10:06.5,55,6,16,Shot,104,217,Barcelona,6,From Counter,217,Barcelona,3385,Alexis Alejandro S√°nchez S√°nchez,17,Right Wing,107.2,51.6,1.2659,0.056822114,120,28.3,0.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,,266074,11,25,107.2,51.6,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.3,42.9,17.274258,3.361547,132.18444,149.62087,17.436431,21.00039,14.103191,0.4820917,0.33520076,2.9832868,12.030378,0,3,1,1,51.87,2.9832868,5.107837,539,3312.291,3292.695,19.596,1.265
b822c547-3ca3-425b-aa49-66bf09d62fc6,2596,2,16:53.5,61,53,16,Shot,114,217,Barcelona,4,From Throw In,217,Barcelona,4324,Daniel Alves da Silva,2,Right Back,84,50.2,0.5418,0.006367932,102.2,44.4,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,,266074,11,25,84,50.2,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,117.1,39.7,37.417108,2.915476,105.81919,84.09386,21.725335,35.256243,34.725495,0.5871663,0.05099785,5.2469038,12.660569,7,9,1,1,102.48,5.2469038,12.660569,526,3719.278,3676.108,43.17,17.213
94e4dfe2-a21c-48a0-9bd9-e503c87e3d3f,2623,2,17:10.1,62,10,16,Shot,114,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andr√©s Messi Cuccittini,23,Center Forward,115.4,32.5,0.6628,0.079110585,120,43,1.9,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,TRUE,,266074,11,25,115.4,32.5,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.8,36.6,8.798295,3.605551,31.52218,19.44003,12.082142,17.295444,5.32635,1.3617317,0.61898446,1.6155494,1.969772,1,4,1,1,13.1,1.6155494,1.969772,76,3735.828,3676.108,59.72,0.663
e07f818c-bf48-4bf8-b486-d3a96b14ed65,2828,2,23:41.2,68,41,16,Shot,124,422,Osasuna,1,Regular Play,422,Osasuna,23947,Roberto Torres Morales,19,Center Attacking Midfield,95.6,28.8,0.7759,0.029663103,118.6,38.8,2.4,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,,266074,11,25,95.6,28.8,VÌctor†ValdÈs†Arribas,20176,118.8,38.7,26.847719,1.769181,65.3441,42.70939,22.634711,32.323589,25.223997,0.525176,0,4.9406477,6.8593,3,5,0,1,126.42,4.9406477,6.8593,185,4126.937,4122.149,4.788,37.288
8c5a1c22-2351-4730-b689-8815c0ded852,2841,2,24:51.3,69,51,16,Shot,126,217,Barcelona,8,From Keeper,217,Barcelona,5503,Lionel Andr√©s Messi Cuccittini,23,Center Forward,109.2,37.1,0.6894,0.24859396,120,38.9,4.1,93,Normal,38,Left Foot,87,Open Play,98,Off T,TRUE,,,,266074,11,25,109.2,37.1,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,113.5,37.9,11.182576,6.830813,74.96957,72.09555,2.874017,15.881887,4.373786,0.2389793,0,5.2345009,20.85977,0,2,0,1,141.9,5.2345009,7.679193,291,4197.043,4183.978,13.065,0.689
d7f1a7dd-4643-4bfb-9ddd-f3e5a399bcc5,2924,2,26:54.2,71,54,16,Shot,129,422,Osasuna,3,From Free Kick,422,Osasuna,26723,√Ålvaro Cejudo Carmona,17,Right Wing,107.9,42.4,0.941162,0.0929248,113.3,50.6,,93,Normal,37,Head,87,Open Play,101,Wayward,,,TRUE,TRUE,266074,11,25,107.9,42.4,VÌctor†ValdÈs†Arribas,20176,118.9,40.3,12.33572,1.140175,101.21884,105.25512,4.036276,10.432157,11.198661,1.2551574,0,1.029563,5.021952,1,3,0,1,202.03,1.029563,5.021952,230,4319.982,4295.735,24.247,3.631
65231201-ce1a-40e7-867a-b98f39b24662,3056,2,29:12.7,74,12,16,Shot,132,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andr√©s Messi Cuccittini,23,Center Forward,99.4,39.8,0.5655,0.05498684,115.9,38.4,0.4,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,,266074,11,25,99.4,39.8,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,115.8,39.4,20.600971,4.242641,89.44375,81.8699,7.57385,29.28256,16.404877,1.4474412,0.82740038,1.4866069,3.848376,3,6,2,2,19.35,1.4866069,3.848376,694,4458.446,4440.009,18.437,0.566
00dcf937-f7f1-4ffa-a169-c89cd74c3bd9,3204,2,32:48.9,77,48,16,Shot,138,217,Barcelona,1,Regular Play,217,Barcelona,6658,Cristian Tello Herrera,21,Left Wing,97.9,29.9,1.0068,0.03803344,120,43.8,1.7,93,Normal,40,Right Foot,87,Open Play,97,Goal,,,,,266074,11,25,97.9,29.9,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,118.5,39.4,24.29856,1.615549,65.43896,68.19859,2.759635,25.931519,22.685017,0.9041458,0.09089407,4.119466,5.008992,3,7,1,1,111.2,4.119466,5.008992,911,4674.663,4610.311,64.352,1.007
3ce4a604-02ca-48e2-ac5d-0dc8ee9babb7,3619,2,41:49.7,86,49,16,Shot,155,422,Osasuna,1,Regular Play,422,Osasuna,26723,√Ålvaro Cejudo Carmona,17,Right Wing,98.4,23.7,1.263539,0.0245482,118.7,36.9,0.3,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,,266074,11,25,98.4,23.7,VÌctor†ValdÈs†Arribas,20176,118.4,37,27.060118,3.4,52.96071,28.07249,24.888227,19.163834,24.018535,1.3880897,0,0.8246211,5.700877,0,2,0,2,75.6,0.8246211,5.700877,734,5215.486,5209.435,6.051,0
7effe7f0-d45e-46be-9494-420c8cf0ca80,3658,2,42:25.5,87,25,16,Shot,167,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andr√©s Messi Cuccittini,23,Center Forward,112.2,39.5,0.5284,0.2755329,120,42.5,0.3,93,Normal,40,Right Foot,87,Open Play,97,Goal,,,,,266074,11,25,112.2,39.5,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,117.6,39,7.816009,2.6,86.33221,67.38014,18.952077,15.815732,5.423099,0.7585529,0.41344912,2.4186773,3.701351,0,3,1,2,76.14,2.4186773,3.701351,509,5251.261,5249.29,1.971,0.528
7594cc24-c021-4d71-ba23-03b25394805e,3755,2,45:02.1,90,2,16,Shot,171,217,Barcelona,1,Regular Play,217,Barcelona,3958,Pedro Eliezer Rodr√≠guez Ledesma,17,Right Wing,111.1,42.5,0.7318,0.3095625,120,43.5,0.3,93,Normal,40,Right Foot,87,Open Play,97,Goal,,,,,266074,11,25,111.1,42.5,AndrÈs†Eduardo†Fern·ndez†Moreno,8697,115.9,41.5,9.244458,4.365776,105.68999,110.09523,4.405238,12.238321,4.90306,0.6068495,0,3.1304952,5.700877,1,3,0,1,52.4,3.1304952,3.544009,89,5407.841,5387.797,20.044,0.732
