id,index,period,timestamp,minute,second,type/id,type/name,possession,possession_team/id,possession_team/name,play_pattern/id,play_pattern/name,team/id,team/name,player/id,player/name,position/id,position/name,location/0,location/1,duration,shot/statsbomb_xg,shot/end_location/0,shot/end_location/1,shot/end_location/2,shot/technique/id,shot/technique/name,shot/body_part/id,shot/body_part/name,shot/type/id,shot/type/name,shot/outcome/id,shot/outcome/name,shot/first_time,shot/one_on_one,under_pressure,shot/aerial_won
1949da6d-8b94-440e-8e1c-7903ba934647,1714,1,39:14.6,39,14,16,Shot,75,217,Barcelona,1,Regular Play,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.1,26.5,0.983631,0.058200665,120,43.5,1.1,93,Normal,40,Right Foot,87,Open Play,97,Goal,TRUE,,,
735d3f86-5724-4306-aa41-e3042e35bb8f,1835,1,42:40.1,42,40,16,Shot,79,217,Barcelona,1,Regular Play,217,Barcelona,22102,Adriano Correia Claro,6,Left Back,112.5,29.1,1.005896,0.040788263,120,46.5,0,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,,
a2fb29b7-5cc3-4420-a97e-de07ec432b88,2062,2,01:46.9,46,46,16,Shot,86,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.5,54,1.0893,0.030443307,120,37.7,2.4,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,,
c95bc478-3592-4ad7-9aa7-9fdbb28e8f4c,2386,2,10:41.1,55,41,16,Shot,101,216,Getafe,2,From Corner,216,Getafe,6780,Iván López Álvarez,23,Center Forward,104.6,39.9,0.775585,0.104960375,120,29.5,3.1,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,,
6b6f9f1b-852a-4ab5-a91b-ae6ddf6f3dd1,2851,2,20:08.1,65,8,16,Shot,120,217,Barcelona,1,Regular Play,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,112.5,29.8,0.0926,0.075230755,113.9,31.1,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
e2f4846b-2169-4a70-b1ec-1859134f4424,2855,2,20:09.6,65,9,16,Shot,120,217,Barcelona,1,Regular Play,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.5,46.9,0.6066,0.21689418,119.9,42.6,3.4,95,Volley,38,Left Foot,87,Open Play,98,Off T,TRUE,,,
2c1ee89d-772e-4889-bd7a-a005f928b63b,3069,2,24:46.7,69,46,16,Shot,126,217,Barcelona,1,Regular Play,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,95.9,30.3,0.66294,0.040763292,115.8,40.1,0.5,93,Normal,40,Right Foot,87,Open Play,100,Saved,TRUE,,,
58bd53f8-141c-401b-9de9-ff98e83f7fd4,3075,2,25:15.6,70,15,16,Shot,128,216,Getafe,8,From Keeper,216,Getafe,27179,Fredy Hinestroza Arias,19,Center Attacking Midfield,112,31.9,2.269,0.17153694,120,44,0.2,93,Normal,38,Left Foot,87,Open Play,99,Post,,,,
a7cba5ef-f6f0-4d06-bf2a-a89099579fa6,3159,2,26:40.7,71,40,16,Shot,129,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,116,29.5,0.3155,0.104130045,119.1,35.8,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,,TRUE,TRUE,
3d325c87-6d3b-407b-acf9-2d405b2b6eef,3605,2,37:58.7,82,58,16,Shot,149,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.2,34.7,1.124,0.07532283,119.3,36.6,1.2,93,Normal,38,Left Foot,62,Free Kick,100,Saved,,,,
2369399a-886f-45b2-aea3-ae6b7ad88943,3622,2,38:34.0,83,34,16,Shot,150,217,Barcelona,2,From Corner,217,Barcelona,7068,Marc Bartra Aregall,3,Right Center Back,108.5,43.3,0.908678,0.07226034,119.5,38.4,0.3,93,Normal,37,Head,87,Open Play,100,Saved,,,,
e81353ad-0933-43f3-b753-7ec946cbedef,3635,2,38:59.6,83,59,16,Shot,155,216,Getafe,1,Regular Play,216,Getafe,6718,Sergio Escudero Palomo,17,Right Wing,73.5,24.2,2.194648,0.004860946,119.9,27.4,3.5,92,Lob,38,Left Foot,87,Open Play,98,Off T,,,,
0a7d9d6a-454f-4b64-a434-92fbe798d16c,465,1,10:02.3,10,2,16,Shot,22,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,91.9,53.6,1.1401,0.031864334,119,43.1,1,93,Normal,38,Left Foot,62,Free Kick,100,Saved,,,,
6df89abc-a360-4180-a731-ae086a9c168e,502,1,10:44.4,10,44,16,Shot,30,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,96.8,58.5,0.0683,0.008886958,100.1,56.1,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,TRUE,
e499e508-7074-445d-8e55-317523ccd91e,1267,1,26:31.3,26,31,16,Shot,62,217,Barcelona,3,From Free Kick,217,Barcelona,20131,Xavier Hernández Creus,13,Right Center Midfield,90,53.8,1.163773,0.013190241,120,46.1,0.9,93,Normal,40,Right Foot,62,Free Kick,98,Off T,,,,
477745df-1cd8-4525-9f0e-24ea981fc025,1609,1,33:52.5,33,52,16,Shot,75,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,110.9,34.1,0.428224,0.0687262,118.4,37.2,1.2,93,Normal,37,Head,87,Open Play,100,Saved,,,,
74afddb2-2915-4450-b662-e406a8a8d4a4,1620,1,35:29.9,35,29,16,Shot,78,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,100.4,29.8,0.773451,0.07444903,120,36.1,1.5,93,Normal,38,Left Foot,62,Free Kick,99,Post,,,,
ea984a3d-7864-4dae-b445-d90f68e42815,1930,1,42:16.8,42,16,16,Shot,90,217,Barcelona,4,From Throw In,217,Barcelona,20131,Xavier Hernández Creus,13,Right Center Midfield,115.3,42.5,0.518672,0.6065584,120,42.2,1.6,93,Normal,40,Right Foot,87,Open Play,97,Goal,TRUE,,,
96ba9e8b-5d2a-43ee-a83a-ed8ec706e65a,2196,2,02:22.6,47,22,16,Shot,104,217,Barcelona,4,From Throw In,217,Barcelona,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,111.5,39.6,0.958137,0.30548725,120,35.9,1.6,93,Normal,37,Head,87,Open Play,99,Post,,,,
bd2996b6-36c2-41ad-9f1f-09392e522e60,2682,2,13:05.9,58,5,16,Shot,128,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,109.7,47,0.936634,0.17816395,120,30.7,0.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
533f51ea-2e5e-4ebd-b08c-62ac2187f34c,2717,2,13:51.8,58,51,16,Shot,130,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,103.3,31.9,1.581219,0.07052952,120,43.7,1.1,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,,
fb89126f-265f-45b1-ab7e-dc8884927b07,3336,2,26:56.0,71,55,16,Shot,160,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,97.2,41.9,1.184526,0.07637419,120,33.4,0.7,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,,
6d96d114-13aa-4b73-ad82-94350997becb,3646,2,33:41.3,78,41,16,Shot,172,901,Real Valladolid,2,From Corner,901,Real Valladolid,11542,Javier Guerra Rodríguez,23,Center Forward,110,38.4,1.321613,0.13130097,110.5,28.5,,94,Overhead Kick,40,Right Foot,87,Open Play,101,Wayward,TRUE,,,
b5c77895-736c-4f6e-9f7a-029931e1235e,3718,2,35:08.3,80,8,16,Shot,175,901,Real Valladolid,4,From Throw In,901,Real Valladolid,27201,Víctor Pérez Alonso,15,Left Center Midfield,84.1,47.7,0.061,0.005616318,87.1,47.1,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
1036f817-3560-4ba1-b153-4ba1f1300a32,4148,2,43:29.3,88,29,16,Shot,192,901,Real Valladolid,4,From Throw In,901,Real Valladolid,11542,Javier Guerra Rodríguez,23,Center Forward,113.2,43.3,0.4866,0.19541493,119.2,42.1,0.6,93,Normal,37,Head,87,Open Play,100,Saved,,,,
0bdf10d7-6751-429e-b9b4-8ab052e5ec80,4151,2,43:30.7,88,30,16,Shot,192,901,Real Valladolid,4,From Throw In,901,Real Valladolid,11542,Javier Guerra Rodríguez,23,Center Forward,117.7,38.8,0.604248,0.6686843,120,37,0.9,91,Half Volley,40,Right Foot,87,Open Play,97,Goal,TRUE,,,
5a453269-13dd-4d15-87a1-2d2067139929,4304,2,48:06.7,93,6,16,Shot,206,217,Barcelona,6,From Counter,217,Barcelona,6658,Cristian Tello Herrera,17,Right Wing,103,48.8,0.633641,0.287169,120,43.1,0.2,93,Normal,40,Right Foot,87,Open Play,97,Goal,,TRUE,,
00df0453-9964-49f6-bae4-e7c419e47a05,901,1,21:52.0,21,51,16,Shot,31,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,103.4,49.8,0.684429,0.05234774,120,43.4,0.2,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,,
759e5a95-2b42-4eb1-9efe-c6ffefb6f49a,1219,1,30:42.1,30,42,16,Shot,43,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,112.7,28.6,0.4102,0.10208521,119.1,36,0.9,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,
b5d2f3ad-1447-4483-bb5e-4a4f3e536718,1223,1,30:43.9,30,43,16,Shot,43,217,Barcelona,4,From Throw In,217,Barcelona,10802,André Filipe Tavares Gomes,13,Right Center Midfield,110.6,30.9,0.802633,0.05489522,120,31.5,3.6,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,TRUE,,TRUE,
31e547a0-7e2c-4482-bb03-72329f6ede36,1427,1,35:22.9,35,22,16,Shot,52,217,Barcelona,6,From Counter,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,108.5,47.7,0.4168,0.11866956,116.1,43,1.5,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
4aa778e9-e8e3-4458-8259-f1ee58960c8b,1486,1,37:55.8,37,55,16,Shot,53,217,Barcelona,4,From Throw In,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.8,33.1,0.5545,0.17450364,117.1,36.7,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,
1d640580-c823-44c2-9b2c-54a71c588565,1499,1,38:12.4,38,12,16,Shot,53,217,Barcelona,4,From Throw In,207,Valencia,8281,Luís Carlos Almeida da Cunha,21,Left Wing,93.9,25.2,0.0573,0.016493851,97,27,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
bc95ed30-819f-4f6a-95ab-7e242406875d,1741,1,43:47.9,43,47,16,Shot,66,207,Valencia,4,From Throw In,207,Valencia,6595,Daniel Parejo Muñoz,19,Center Attacking Midfield,114.6,46.6,0.0687,0.30803332,115.7,44.6,0.7,91,Half Volley,40,Right Foot,87,Open Play,100,Saved,,,,
5fb7a9e5-7ffc-4637-9bbe-2be5ccbc9391,1869,1,46:53.9,46,53,16,Shot,70,217,Barcelona,4,From Throw In,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,112.6,48.8,1.203019,0.10141346,120,33,2.7,94,Overhead Kick,38,Left Foot,87,Open Play,98,Off T,,,,
f528e711-075d-4d3e-a7d1-d4551157d179,2096,2,04:26.5,49,26,16,Shot,84,217,Barcelona,1,Regular Play,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,98.4,25.6,0.7658,0.027506504,118.7,40.6,0.5,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,TRUE,
8bed54e6-e870-4bae-b389-cc4b13c34b2f,2099,2,04:28.9,49,28,16,Shot,84,217,Barcelona,1,Regular Play,217,Barcelona,5470,Ivan Rakitić,15,Left Center Midfield,112.6,51.4,0.418344,0.16048636,119.9,44,1.2,93,Normal,40,Right Foot,87,Open Play,99,Post,TRUE,,,
a6c4f1a4-aa8e-4410-878c-3fe4cdda1500,2214,2,06:57.9,51,57,16,Shot,88,207,Valencia,1,Regular Play,207,Valencia,6616,Munir El Haddadi Mohamed,17,Right Wing,102.2,43,0.695645,0.093246035,120,43.6,0.5,93,Normal,38,Left Foot,87,Open Play,97,Goal,TRUE,,,
5b002cb7-d0c9-48f7-8fcd-0fe09c07ecb3,2339,2,10:48.6,55,48,16,Shot,93,207,Valencia,2,From Corner,207,Valencia,5718,Rodrigo Moreno Machado,23,Center Forward,110.1,34.9,0.842074,0.2516589,120,43.5,1.3,91,Half Volley,38,Left Foot,87,Open Play,97,Goal,TRUE,,,
3e51ea54-d47a-41e7-a966-d45f6a367718,2501,2,16:09.3,61,9,16,Shot,100,217,Barcelona,2,From Corner,217,Barcelona,5470,Ivan Rakitić,15,Left Center Midfield,111.7,42.7,0.4487,0.11531348,119.1,38.1,1.1,93,Normal,37,Head,87,Open Play,100,Saved,,,,
a3d891de-4575-46e2-82c4-37ba61fc0e7d,2505,2,16:11.5,61,11,16,Shot,100,217,Barcelona,2,From Corner,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,113.5,29,0.709226,0.04501755,120,39.3,0.2,93,Normal,38,Left Foot,87,Open Play,97,Goal,TRUE,,,
588f932b-69ed-42e7-92cf-2ef31834f78f,2862,2,25:06.8,70,6,16,Shot,117,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,86.4,32.9,1.392035,0.02208806,120,34.5,4.8,93,Normal,38,Left Foot,62,Free Kick,98,Off T,,,,
45d98592-8ec3-4538-988c-42cfce5ed9d0,3039,2,31:04.2,76,4,16,Shot,126,217,Barcelona,3,From Free Kick,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,88.7,27.7,1.463278,0.01603211,120,33,4.3,93,Normal,40,Right Foot,62,Free Kick,98,Off T,,,,
13169fcf-a16c-4bd5-b0de-06bbcfd497f0,3277,2,36:29.6,81,29,16,Shot,140,207,Valencia,1,Regular Play,207,Valencia,8281,Luís Carlos Almeida da Cunha,23,Center Forward,107.6,51.1,0.501842,0.1388651,120,45.9,0.5,93,Normal,40,Right Foot,87,Open Play,98,Off T,,TRUE,,
9e6fb0ca-f117-40ce-9d0d-9379f90eeeb0,3321,2,37:28.6,82,28,16,Shot,141,217,Barcelona,7,From Goal Kick,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,104.1,28.9,0.075724,0.06487005,107,29.9,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
b05c0d8c-5ff5-48bf-a349-67a338235724,3363,2,38:05.0,83,5,16,Shot,141,217,Barcelona,7,From Goal Kick,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,108.1,37.6,0.931114,0.13590325,120,40.6,3.7,93,Normal,37,Head,87,Open Play,98,Off T,,,,
657db5a7-d441-4ecb-be3c-571b26345db8,3414,2,40:08.9,85,8,16,Shot,145,207,Valencia,2,From Corner,207,Valencia,3389,Eliaquim Mangala,5,Left Center Back,109.6,40.8,0.0989,0.20774055,111.6,42,,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
33dc512a-fd7c-4252-9ed2-7a39fec80401,3425,2,40:18.3,85,18,16,Shot,145,207,Valencia,2,From Corner,207,Valencia,6616,Munir El Haddadi Mohamed,17,Right Wing,92,49.1,1.092652,0.02001448,118.4,39.4,0.5,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,
f4410738-23ae-4c31-a6cf-44ca59f9f07d,3680,2,48:23.8,93,23,16,Shot,161,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.9,40.1,0.6891,0.7835,120,36.5,0.2,93,Normal,38,Left Foot,88,Penalty,97,Goal,,,,
25444a40-6d7f-462b-849b-8f8e0486ae32,201,1,03:45.1,3,45,16,Shot,6,210,Real Sociedad,2,From Corner,210,Real Sociedad,6665,Íñigo Martínez Berridi,5,Left Center Back,115.4,30.1,0.9993,0.058966327,120,34.5,3.1,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE
bb48dc32-53c4-40bb-b68a-b02e3950701c,343,1,07:03.6,7,3,16,Shot,13,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,105.9,42.8,1.1141,0.071746714,119,37.7,2.3,93,Normal,37,Head,87,Open Play,100,Saved,,,,
264ccc71-c8cd-4d0e-9eef-23f4728d6861,389,1,08:40.2,8,40,16,Shot,16,217,Barcelona,4,From Throw In,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.6,43.6,1.4707,0.17384149,120,30.1,0.7,93,Normal,37,Head,87,Open Play,98,Off T,,,,
44d5e166-1bdd-479b-988a-99dc6e1145c0,527,1,12:01.5,12,1,16,Shot,23,217,Barcelona,1,Regular Play,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,114.2,30.3,0.4427,0.20887864,116.6,34.7,0,93,Normal,40,Right Foot,87,Open Play,100,Saved,,TRUE,,
1e38e591-fab8-40f8-bcf6-f9301e156a29,1150,1,27:46.4,27,46,16,Shot,54,217,Barcelona,2,From Corner,217,Barcelona,5213,Gerard Piqué Bernabéu,3,Right Center Back,112.7,46.2,0.4235,0.29329237,115.7,42.6,0.6,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
e9e53d35-be1b-4314-9da5-fa7567c1a8f9,1154,1,27:48.4,27,48,16,Shot,54,217,Barcelona,2,From Corner,217,Barcelona,5213,Gerard Piqué Bernabéu,3,Right Center Back,113.8,43.1,1.1358,0.1348374,120,45.9,0.5,94,Overhead Kick,40,Right Foot,87,Open Play,98,Off T,TRUE,,TRUE,
d9773b3e-8ffe-403a-bc4e-a9e35f0c42ad,1310,1,34:20.0,34,19,16,Shot,62,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,108.5,41.6,0.111999,0.09389908,109.5,41.4,,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,TRUE,,,
e070b761-37e3-416f-b33e-dc2459db24f9,1433,1,39:04.2,39,4,16,Shot,73,217,Barcelona,3,From Free Kick,217,Barcelona,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,111.6,36.9,0.2392,0.11183487,114.2,38.4,,95,Volley,38,Left Foot,87,Open Play,96,Blocked,TRUE,,,
0f7a48dd-8734-475f-813a-0c33e8dd885d,1684,1,44:23.5,44,23,16,Shot,85,217,Barcelona,8,From Keeper,217,Barcelona,4324,Daniel Alves da Silva,2,Right Back,91.4,53.7,1.6074,0.016983248,120,34.7,1.6,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
e4f64265-2047-484b-9746-0d30b241f7aa,1775,2,01:26.9,46,26,16,Shot,90,217,Barcelona,2,From Corner,217,Barcelona,7068,Marc Bartra Aregall,5,Left Center Back,110.7,48.5,0.5846,0.045424584,119,43,2.4,93,Normal,37,Head,87,Open Play,100,Saved,,,TRUE,TRUE
870c1a97-aab5-4994-a0dd-c0a4a2262ebb,1793,2,02:35.0,47,34,16,Shot,93,217,Barcelona,2,From Corner,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,97.4,27.3,1.1833,0.025547301,120,35,0,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
0901e56d-b182-48f0-b0ff-8cc789080ad0,1887,2,05:07.6,50,7,16,Shot,97,217,Barcelona,2,From Corner,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,116.3,33.4,0.761004,0.47301164,120,38.1,1.2,93,Normal,37,Head,87,Open Play,97,Goal,,TRUE,,
0c017327-3294-4279-acf7-59b458da63d9,2376,2,20:00.5,65,0,16,Shot,121,217,Barcelona,3,From Free Kick,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,108.1,42.6,0.704847,0.08141266,118,42.2,0.7,93,Normal,37,Head,87,Open Play,100,Saved,,,,
1733196f-fd8f-4f30-91e7-b394dde0fd6c,2572,2,24:38.9,69,38,16,Shot,131,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,103.1,39.4,0.1528,0.05324051,104.8,39.5,,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,,,,
a815ab03-ba97-479c-96f8-4027788d1391,2996,2,34:30.5,79,30,16,Shot,148,210,Real Sociedad,4,From Throw In,210,Real Sociedad,6899,Rubén Pardo Gutiérrez,9,Right Defensive Midfield,97.1,45.6,0.138,0.04017315,97.9,45.4,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
d5baedda-4d1e-41ea-ba70-09441b870ce1,3179,2,39:03.5,84,3,16,Shot,157,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,102,34.2,0.44943,0.119053654,117.7,40.9,0.6,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,
1ef67fb3-007c-4a6a-b7b9-038f8388c851,3212,2,39:35.3,84,35,16,Shot,164,217,Barcelona,1,Regular Play,217,Barcelona,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,108.2,41.7,0.912342,0.0964266,120,39.1,1.9,94,Overhead Kick,40,Right Foot,87,Open Play,97,Goal,TRUE,,,
9f478fa4-8368-4c08-b78e-a2a620b1ed18,3262,2,41:46.4,86,46,16,Shot,168,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,102.9,41.8,0.994,0.10377024,120,34.9,0.4,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,TRUE,
aee2da20-6616-4c01-8ddd-b5a7cd67ed11,3524,2,46:21.5,91,21,16,Shot,176,210,Real Sociedad,1,Regular Play,210,Real Sociedad,5514,Alfreð Finnbogason,23,Center Forward,102.3,46,0.516849,0.21197687,113.6,41.6,0,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,
100ff90f-03ed-42b7-a2ac-462300dc808b,3558,2,47:38.8,92,38,16,Shot,185,210,Real Sociedad,2,From Corner,210,Real Sociedad,6690,Xabier Prieto Argarate,17,Right Wing,115.1,49.5,0.921106,0.055909745,120,45,3.4,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE
9fc55b19-549a-418a-8bd3-15facabe356a,269,1,05:30.0,5,29,16,Shot,13,217,Barcelona,3,From Free Kick,217,Barcelona,3385,Alexis Alejandro Sánchez Sánchez,17,Right Wing,110.8,54.9,0.6387,0.04407605,120,42.2,3.5,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
b79f321c-ebed-490f-8f63-18236db0158a,400,1,08:41.5,8,41,16,Shot,23,422,Osasuna,1,Regular Play,422,Osasuna,26611,Emiliano Daniel Armenteros,21,Left Wing,99.9,22.8,0.7693,0.024730146,119,36.9,0.4,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,
db3c5ec8-1cdd-4458-81cd-e45f37ee7929,472,1,10:19.9,10,19,16,Shot,26,217,Barcelona,1,Regular Play,217,Barcelona,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,109.7,45.1,1.1748,0.07333512,120,48.3,0.6,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,TRUE,,TRUE,
e693a271-a369-4cb3-ba83-5c81f697f6c9,549,1,13:25.2,13,25,16,Shot,33,422,Osasuna,2,From Corner,422,Osasuna,26723,Álvaro Cejudo Carmona,17,Right Wing,106.9,52.4,0.429233,0.056359224,120,49,5,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
8b7dda76-6c28-4a19-ac3a-bdca3e9a6172,695,1,17:19.7,17,19,16,Shot,40,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,116.3,43.7,1.1084,0.23208407,120,36.5,0.2,93,Normal,38,Left Foot,87,Open Play,97,Goal,TRUE,,TRUE,
433910b5-cb30-439c-8fe4-9742771335fa,768,1,19:25.6,19,25,16,Shot,42,217,Barcelona,1,Regular Play,217,Barcelona,3385,Alexis Alejandro Sánchez Sánchez,17,Right Wing,111.7,47.8,0.8788,0.18589674,120,38.3,3.5,92,Lob,40,Right Foot,87,Open Play,98,Off T,TRUE,,TRUE,
9773e7b6-5fd3-4b6b-a4ef-361b81b440e7,869,1,21:40.9,21,40,16,Shot,45,217,Barcelona,4,From Throw In,217,Barcelona,3385,Alexis Alejandro Sánchez Sánchez,17,Right Wing,113.2,40.3,0.65,0.5351716,120,43.6,0.2,93,Normal,40,Right Foot,87,Open Play,97,Goal,TRUE,,TRUE,
d5bc5063-f92e-40c4-b43d-3f4c6d1588bf,1391,1,33:34.7,33,34,16,Shot,68,217,Barcelona,4,From Throw In,217,Barcelona,5216,Andrés Iniesta Luján,15,Left Center Midfield,99.1,25.1,1.1483,0.027482688,120,43.7,1,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,,
868b7518-6bf5-44c8-ab6e-fa1ebaa96e17,1491,1,36:12.2,36,12,16,Shot,71,217,Barcelona,4,From Throw In,217,Barcelona,4324,Daniel Alves da Silva,2,Right Back,91.6,53.5,0.873,0.023098595,115.7,40.8,2.4,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
617f0297-9dd7-490b-9d95-7a768885553c,1585,1,38:20.1,38,20,16,Shot,73,217,Barcelona,4,From Throw In,217,Barcelona,20131,Xavier Hernández Creus,13,Right Center Midfield,108.7,48.8,0.5455,0.08958853,118.9,43.5,1.6,95,Volley,40,Right Foot,87,Open Play,100,Saved,TRUE,,,
5d2a3f8f-7812-42ab-8323-35e4d6532682,1649,1,39:38.4,39,38,16,Shot,76,217,Barcelona,3,From Free Kick,217,Barcelona,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,112.8,40,0.7303,0.2988366,120,45.2,0.7,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,TRUE,
ff842c5d-7f13-4534-8715-2cbe89975feb,2009,2,01:33.5,46,33,16,Shot,88,217,Barcelona,1,Regular Play,217,Barcelona,20131,Xavier Hernández Creus,13,Right Center Midfield,112.6,35.8,0.6583,0.10292566,114.2,43.2,,93,Normal,37,Head,87,Open Play,101,Wayward,,,,
fb917e86-2d43-4f6f-8720-a4cbfd71c9e3,2079,2,03:31.8,48,31,16,Shot,92,217,Barcelona,3,From Free Kick,217,Barcelona,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,109.6,30.7,0.395259,0.19010088,120,34.5,1,93,Normal,38,Left Foot,87,Open Play,98,Off T,,TRUE,,
bea095df-8898-49d9-b033-e2d260bcaa24,2185,2,06:34.5,51,34,16,Shot,96,217,Barcelona,7,From Goal Kick,217,Barcelona,5216,Andrés Iniesta Luján,15,Left Center Midfield,109.6,32.2,0.5673,0.12563062,118,38,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,
4b614137-9ed6-470b-8b4e-9d9de75ada00,2205,2,07:28.6,52,28,16,Shot,99,422,Osasuna,3,From Free Kick,422,Osasuna,27243,Oriol Riera Magem,23,Center Forward,113.4,40.2,0.520333,0.5618795,120,46.2,0.7,93,Normal,70,Other,87,Open Play,98,Off T,TRUE,,,
